"url","tytul","cena","zdjecie","sprzedajacy","lokalizacja","pozostala_liczba_par","minimalna_cena_dostawy","maksymalna_cena_dostawy","licznik_sprzedazy","stan","marka","materiał zewnętrzny","materiał wkładki","kolor","rozmiar","płeć","wysokość","dostawa z Polski","rodzaj obcasa","wysokość obcasa (cm)","fason","wysokość cholewki","kształt noska","waga (z opakowaniem)","typ","rodzaj"
"http://allegro.pl/5al5g-nowa-kolekcja-botki-hq876-black-36-41-i6522076614.html","5AL5G NOWA KOLEKCJA ! BOTKI HQ876 BLACK 36-41(6522076614)","49.00","https://7.allegroimg.com/s400/06e941/f27af0ec480695fccda61fa8c157","Royal_fashion","Warszawa","11","15.00","20.00","126 osób kupiło 133 pary","nowy","Inna marka","tworzywo skóropodobne","tworzywo sztuczne","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","4.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/5cl5-modne-botki-z-materialu-hq57-black-36-41-i6555968154.html","5CL5 Modne botki z materiału HQ57BLACK 36-41(6555968154)","32.99","https://0.allegroimg.com/s400/066764/b2c9c83e424eac8d639c989599c0","Royal_fashion","Warszawa","84","15.00","20.00","33 osoby kupiły 36 par","nowy","Inna marka","tworzywo skóropodobne","tworzywo sztuczne","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","3.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/wysokie-trampki-biale-botki-buty-p-ab242-wyprzed-i6465910926.html","Wysokie trampki białe botki buty p Ab242 Wyprzed(6465910926)","24.90","https://d.allegroimg.com/s400/01a4b2/5176ed1547d592bf82d58942219d","Selui","Myszków","46","11.90","8.90","219 osób kupiło 289 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","biel","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","2.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/timberki-kolory-trapery-timberlandki-stylowe-botki-i6528763106.html","TIMBERKI KOLORY TRAPERY TIMBERLANDKI STYLOWE BOTKI(6528763106)","79.99","https://a.allegroimg.com/s400/01759b/a5d009b14c82a3d150702c1c4c7a","HurtowniaModa","Sprzedaż  wysyłkowa","571","10.00","13.00","106 osób kupiło 147 sztuk","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń, odcienie brązu i beżu, odcienie niebieskiego, odcienie szarości i srebra, wielokolorowy, odcienie czerwieni, odcienie różu, inny kolor","36, 37, 38, 39, 40, 41",NA,NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-adidas-originals-superstar-c77154-wyprzedaz-i6460907333.html","BUTY ADIDAS ORIGINALS SUPERSTAR C77154 WYPRZEDAŻ(6460907333)","219.00","https://1.allegroimg.com/s400/018d2a/9222709d4cbf9aaf632c8dbfbcd1","modnie24","Poznań","82","12.00","8.60","216 osób kupiło 231 par","nowy",NA,"skóra naturalna","inny materiał","biel","36, 36,5, 37,5, 38, 38,5, 39,5, 40",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/7fl2-sliczne-sztyblety-66-180-beige-36-41-i6522076857.html","7FL2 SLICZNE SZTYBLETY 66-180 BEIGE 36-41(6522076857)","34.99","https://8.allegroimg.com/s400/01a178/928432cd404c84d7d5eae7286218","Royal_fashion","Warszawa","3","15.00","20.00","102 osoby kupiły 106 par","nowy","Inna marka","tworzywo skóropodobne","tworzywo sztuczne","odcienie brązu i beżu","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","2.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/5ol3d-botki-sznurowane-worker-a2603-black-36-41-i6535093040.html","5OL3D BOTKI SZNUROWANE WORKER A2603 black 36-41(6535093040)","39.99","https://2.allegroimg.com/s400/062ec5/99562fd54953bf38da5cd9912292","Royal_fashion","Warszawa","280","16.00","21.00","94 osoby kupiły 97 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","2.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/ocieplane-kalosze-lily-lux-demar-i6542936661.html","Ocieplane kalosze LILY LUX DEMAR(6542936661)","51.99","https://f.allegroimg.com/s400/01fc1d/e0972b8b46ab87c827cadf47134f","www_sarcia_eu","POLSKA","429","12.99","20.99","73 osoby kupiły 84 sztuki","nowy","Inna marka","guma","inny materiał","czerń, odcienie brązu i beżu","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/saway-szare-zamszowe-kozaki-slupek-wloska-skora-i6505593983.html","SAWAY SZARE ZAMSZOWE KOZAKI SŁUPEK WŁOSKA SKÓRA(6505593983)","239.00","https://2.allegroimg.com/s400/01e42a/06f7e50243e29470e714807a7be2","www_saway_pl","Kraków","21",NA,NA,"157 osób kupiło 168 sztuk","nowy","Inna marka","skóra naturalna","inny materiał","odcienie szarości i srebra","35, 36, 37, 38, 39, 40, 41",NA,NA,"tak","słupek","7.50","klasyczne","powyżej kolana","okrągły",NA,NA,NA
"http://allegro.pl/totalny-must-have-botki-zamek-blacha-2045-46kolory-i6536835003.html","TOTALNY MUST HAVE BOTKI ZAMEK BLACHA 2045/46KOLORY(6536835003)","89.00","https://3.allegroimg.com/s400/01a4b5/ba90692a486faf4f74c871520013","FASHION__QUEEN","Przemyśl","123","13.00","19.00","107 osób kupiło 123 pary","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń, odcienie brązu i beżu, odcienie szarości i srebra, odcienie żółtego i złota, wielokolorowy, odcienie różu, inny kolor","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","3.00",NA,NA,NA,"2.00 [kg]",NA,NA
"http://allegro.pl/mcp1-boho-botki-slupek-fr20-black-36-39-i6538094957.html","MCP1 BOHO BOTKI SŁUPEK FR20 black 36-39(6538094957)","39.99","https://9.allegroimg.com/s400/06fd4f/5fe9279e489ebc1bd35808e906e9","Royal_fashion","Warszawa","92","15.00","20.00","80 osób kupiło 82 pary","nowy","Inna marka","tworzywo skóropodobne","tworzywo sztuczne","czerń","36, 37, 38, 39","produkt damski",NA,"tak","słupek","8.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/32-nike-downshifter-6-684652-003-buty-do-biegania-i6514604777.html","32% NIKE DOWNSHIFTER 6 684652 003 BUTY DO BIEGANIA(6514604777)","149.00","https://d.allegroimg.com/s400/012a18/33b10dca47869506b3faacf3b8dd","basicsport_pl","Rekcin","42","14.00","8.60","51 osób kupiło 52 pary","nowy",NA,"skóra naturalna","inny materiał","czerń","36, 36,5, 37, 37,5, 38, 38,5, 39, 39,5, 40, 40,5, 41, 41,5, 42, 42,5, 43, 43,5, 44, 44,5, 45, 45,5, 46, 46,5, 47, 47,5, 48, 48,5, 49, 49,5, 50, 50,5, 51","produkt męski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/mfp2-modne-botki-z-guma-a6026-black-36-41-i6553976297.html","MFP2 Modne botki z guma A6026BLACK 36-41(6553976297)","46.99","https://0.allegroimg.com/s400/065417/166311ed43b080f883c42d01e2c0","Royal_fashion","Warszawa","49","15.00","20.00","11 osób kupiło 11 par","nowy","Inna marka","tworzywo skóropodobne","tworzywo sztuczne","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","3.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/reebok-classic-lea-2267-e-megasport-rozne-rozmiary-i6543468157.html","REEBOK CLASSIC LEA 2267 E-MEGASPORT RÓŻNE ROZMIARY(6543468157)","214.00","https://6.allegroimg.com/s400/016f61/eef07c47469ba5f12959bc029b06","Poohatek2","Szczecin","18","11.00","4.95","32 osoby kupiły 34 pary","nowy",NA,"skóra naturalna","inny materiał","czerń","40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 45,5, 46","produkt męski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/ocieplane-zamszowe-kozaki-za-kolano-muszkieterki-i6562902848.html","OCIEPLANE ZAMSZOWE KOZAKI ZA KOLANO MUSZKIETERKI(6562902848)","112.00","https://d.allegroimg.com/s400/01d4b2/c351f55f48a68dbe5be381fd239d","pajmo","Zamość","76","10.00","9.00","1 osoba kupiła 1 sztukę","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń, odcienie szarości i srebra","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","słupek","8.00","muszkieterki","do kolana","migdałowy",NA,NA,NA
"http://allegro.pl/kozaki-skorzane-szary-zamsz-lafamme-299-35-41-i6500555528.html","KOZAKI SKÓRZANE SZARY ZAMSZ LaFamme 29935-41(6500555528)","209.00","https://5.allegroimg.com/s400/01a498/9e3ade054e37ad0ac313fcacf695","LAFEMMESHOES","Częstochowa","172","11.00","15.00","37 osób kupiło 38 sztuk","nowy","Inna marka","skóra naturalna","inny materiał","odcienie szarości i srebra","35, 36, 37, 38, 39, 40, 41",NA,NA,"tak","płaski obcas","2.50","oficerki","do kolana","okrągły",NA,NA,NA
"http://allegro.pl/exstra-granatowe-sneakersy-na-koturnie-36-41-i6403212782.html","EXSTRA GRANATOWE SNEAKERSY NA KOTURNIE 36-41(6403212782)","39.99","https://e.allegroimg.com/s400/016a4a/a22bd33a42bba5817104793ad80e","sklep_szpilka24","rzeczyca","68","13.00","40.00","64 osoby kupiły 68 par","nowy","Inna marka","inny materiał","inny materiał","odcienie niebieskiego","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","koturn","6.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/wygodne-zamszowe-kozaki-za-kolano-muszkieterki-i6553292202.html","WYGODNE ZAMSZOWE KOZAKI ZA KOLANO MUSZKIETERKI(6553292202)","99.00","https://2.allegroimg.com/s400/0185b4/8bcd0b7c4884b0c1996320165462","pajmo","Zamość","41","10.00","9.00","13 osób kupiło 14 sztuk","nowy","Inna marka","tworzywo skóropodobne","inny materiał","odcienie brązu i beżu","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","2.50","muszkieterki","powyżej kolana","okrągły",NA,NA,NA
"http://allegro.pl/buty-adidas-pace-vs-aw4595-i6348893435.html","Buty adidas PACE VS AW4595(6348893435)","149.00","https://4.allegroimg.com/s400/01c718/9a1ffe8649819fc05ac9ab25c384",NA,"Internet","9","11.00","8.60","88 osób kupiło 92 pary","nowy",NA,"inny materiał","inny materiał","biel, czerń","39, 40, 40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5, 47, 48, 48,5",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/saway-botki-sneakersy-na-koturnie-wloska-skora-i6496046946.html","SAWAY BOTKI SNEAKERSY NA KOTURNIEWŁOSKA SKÓRA(6496046946)","229.00","https://e.allegroimg.com/s400/01eaf2/886f26d948a8abf4bc727eeb034e","www_saway_pl","Kraków","13",NA,NA,"43 osoby kupiły 43 sztuki","nowy","Inna marka","skóra naturalna","skóra naturalna","czerń","36, 37, 38, 39, 40",NA,NA,"tak","koturn","7.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/c11-klasyczne-timberki-botki-cale-czarne-60-i6459332488.html","C11 KLASYCZNE TIMBERKI BOTKI CAŁE CZARNE %- 60 %(6459332488)","39.97","https://c.allegroimg.com/s400/01a92a/f20e8c0d4db181fa7f7ac835d8ac","Lady-fashion","lublin","111","14.97","18.49","82 osoby kupiły 93 pary","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","3.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/rosze-run-floral-czarne-6-kol-36-41-siatka-fb-i6450976182.html","ROSZE RUN FLORAL czarne 6 kol. 36-41 SIATKA % FB(6450976182)","33.99","https://2.allegroimg.com/s400/01afdf/c4e03cf2467f8629261697de0f02","HurtowniaModa","Warszawa/ Sprzedaż tylko wysyłkowa","456","10.00","13.00","66 osób kupiło 79 sztuk","nowy","Inna marka","tkanina","inny materiał","biel, czerń, odcienie niebieskiego, odcienie szarości i srebra, wielokolorowy, odcienie czerwieni, inny kolor","36, 37, 38, 39, 40, 41",NA,"niskie",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/trampki-sneakersy-buty-na-koturnie-ab222-p-czarne-i6552282814.html","Trampki sneakersy buty na koturnie Ab222 p Czarne(6552282814)","69.90","https://2.allegroimg.com/s400/01b5b0/7b2b46c244358aae8dae4060d4e2","Selui","Myszków","24","11.90","8.90","12 osób kupiło 12 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń, wielokolorowy","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","koturn","6.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/6040-czarne-matowe-kalosze-botki-meliski-sztyblety-i6463120450.html","6040 CZARNE MATOWE KALOSZE BOTKI MELISKI SZTYBLETY(6463120450)","24.99","https://6.allegroimg.com/s400/0151fd/776bfd304e16ae4277b2c28708f6","ibuciki_pl","Ostrowiec Świętokrzyski","22","12.99","9.99","70 osób kupiło 73 pary","nowy","Inna marka","guma","inny materiał","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/t64-botki-na-slupku-obcas-gumowa-wstawka-i6447788799.html","T64 _ Botki NA SŁUPKU Obcas GUMOWA WSTAWKA #####(6447788799)","69.44","https://7.allegroimg.com/s400/01949a/aae1fff5432b82b34144966a6df7","Lady-fashion","lublin","99078","14.97","18.49","74 osoby kupiły 80 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń, odcienie żółtego i złota","36, 37, 38, 39, 40","produkt damski",NA,"tak","słupek","6.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/air-system-1-mid-adidasy-biale-wysokie-36-46-i6515885845.html","AIR system 1 MID ADIDASY BIAŁE WYSOKIE 36-46(6515885845)","59.99","https://1.allegroimg.com/s400/0122c9/fd683ad047269d610ee6e2d7e2a1","HurtowniaModa","Warszawa/ Sprzedaż tylko wysyłkowa","39","10.00","13.00","44 osoby kupiły 49 sztuk","nowy","Inna marka","tworzywo skóropodobne","inny materiał","biel","36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",NA,"wysokie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/6119-zamszowe-szare-botki-sneakersy-z-fredzlami-i6551928670.html","6119 ZAMSZOWE SZARE BOTKI SNEAKERSY Z FRĘDZLAMI(6551928670)","99.99","https://d.allegroimg.com/s400/01629a/b4936de448a5a3b7d9695c56db0d","ibuciki_pl","Ostrowiec Świętokrzyski","14","12.99","9.99","17 osób kupiło 18 par","nowy","Inna marka","inny materiał","inny materiał","odcienie szarości i srebra","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","koturn","8.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/6132-ocieplane-traperki-timberki-botki-camel-jeans-i6562922318.html","6132 OCIEPLANE TRAPERKI TIMBERKI BOTKI CAMEL JEANS(6562922318)","59.99","https://f.allegroimg.com/s400/06139d/fa90c6dc4913b046fe5bacb3b43f","ibuciki_pl","Ostrowiec Świętokrzyski","10","12.99","9.99","2 osoby kupiły 2 pary","nowy","Inna marka","tworzywo skóropodobne","inny materiał","odcienie brązu i beżu, odcienie niebieskiego","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","płaski obcas","3.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-adidas-terrex-swift-solo-d67031-new-i6500781935.html","Buty męskie Adidas Terrex Swift Solo D67031 NEW(6500781935)","272.90","https://e.allegroimg.com/s400/015ca9/588a1d96484db37c9edda6511c4e","EO-hurtownia","INTERNET","272","12.00","12.00","83 osoby kupiły 86 par","nowy",NA,"inny materiał","inny materiał","czerń, odcienie szarości i srebra","40,5, 41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5, 47",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-meskie-adidas-porsche-360-1-2-suede-aq5346-i6528284208.html","Buty męskie Adidas PORSCHE 360 1.2 Suede AQ5346(6528284208)","298.00","https://7.allegroimg.com/s400/011c27/5cadc20f47f5a1c9a77330c6efb7","EO-hurtownia","INTERNET","45","12.00","12.00","46 osób kupiło 47 par","nowy",NA,"skóra naturalna","inny materiał","czerń","39, 40, 41, 42, 42,5, 43, 44, 44,5, 45, 46, 46,5, 47, 48,5",NA,"niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/1560pr-modne-rewelacyjne-czarne-kozaki-hit-r-36-41-i6564223901.html","1560PR MODNE REWELACYJNE CZARNE KOZAKI HIT r 36-41(6564223901)","34.99","https://e.allegroimg.com/s400/0109c9/ff1296e14bd7aeb24e7b5f4a1dde","BucikiDlaCiebie","Zielona Góra","17","12.00","20.00",NA,"nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","słupek","6.50","klasyczne","do kolana","okrągły",NA,NA,NA
"http://allegro.pl/30-sergio-leone-luksusowe-kozaki-slupek-szare-i6563609434.html","- 30% SERGIO LEONE LUKSUSOWE KOZAKI SŁUPEK SZARE(6563609434)","136.66","https://5.allegroimg.com/s400/019f14/5af8ff084756ae4f1e8e40a38005","jacenty007z","Łęczyca","23","12.00","19.00","1 osoba kupiła 1 parę","nowy","Inna marka","inny materiał","inny materiał","odcienie szarości i srebra","36, 37, 38, 39, 40",NA,NA,NA,"słupek","7.50","klasyczne","do kolana","okrągły",NA,NA,NA
"http://allegro.pl/buty-meskie-puma-r698-winter-trinomic-41-46-zima-i6558643043.html","Buty męskie Puma R698 WINTER TRINOMIC 41-46 ZIMA(6558643043)","199.00","https://b.allegroimg.com/s400/01604c/ebb57bed487b8be5f0b10774c03b","jbsport_com_pl","Łódź","9","11.00","9.00","9 osób kupiło 9 par","nowy",NA,"inny materiał","inny materiał","odcienie szarości i srebra, odcienie zieleni","41, 42, 42,5, 43, 44, 44,5, 45, 46","produkt męski","wysokie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/60-muszkieterki-za-kolano-boho-fredzle-camel-i6530607804.html","- 60% MUSZKIETERKI ZA KOLANO BOHO FRĘDZLE CAMEL(6530607804)","66.66","https://d.allegroimg.com/s400/01a9e4/9b606b834d2aa72419f9fb6f3e7d","jacenty007z","Łęczyca","39","12.00","19.00","19 osób kupiło 19 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","odcienie brązu i beżu","36, 37, 38, 39, 40, 41",NA,NA,NA,"płaski obcas","3.00","muszkieterki","powyżej kolana","okrągły",NA,NA,NA
"http://allegro.pl/buty-damskie-adidas-advantage-aw4884-biale-i6448344641.html","Buty damskie Adidas Advantage AW4884 Białe(6448344641)","108.90","https://0.allegroimg.com/s400/01ae6d/af1fb4d341788288a5c8d6168610","eoryginalne_hurt","INTERNET","108","12.00","8.60","79 osób kupiło 82 pary","nowy",NA,"tworzywo skóropodobne","inny materiał","biel","36, 36,5, 37, 38, 38,5, 39, 40",NA,"niskie",NA,NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/5gp1-dlugie-kozaki-na-koturnie-jd-03-black-36-41-i6490705969.html","5GP1 DLUGIE KOZAKI NA KOTURNIE JD-03 BLACK 36-41(6490705969)","99.99","https://2.allegroimg.com/s400/06abc7/7bf2f69443e08530674b09405832","Royal_fashion","Warszawa","17","15.00","20.00","35 osób kupiło 41 par","nowy","Inna marka","tworzywo skóropodobne","tworzywo sztuczne","czerń","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","koturn","8.50","klasyczne","powyżej kolana","okrągły",NA,NA,NA
"http://allegro.pl/super-botki-czarne-slupek-016b-i6512603181.html","SUPER BOTKI CZARNE SŁUPEK 016B(6512603181)","59.00","https://4.allegroimg.com/s400/01c4ad/136bb24e4733aa40a3c60d75ae54","aslander_pl","INTERNET","5","13.00","17.00","43 osoby kupiły 43 pary","nowy","Inna marka","tworzywo skóropodobne","inny materiał","czerń","36, 37, 38, 39, 40, 41",NA,NA,NA,"słupek","8.50",NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-damskie-bezowe-botki-z-gumami-p-ac93-i6536495513.html","Buty damskie BEŻOWE BOTKI Z GUMAMI P Ac93(6536495513)","59.90","https://4.allegroimg.com/s400/011b51/7c41248d4041a26741a2a4ff1724","Selui","Myszków","29","11.90","8.90","21 osób kupiło 21 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","odcienie brązu i beżu","36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","słupek","6.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/adidas-terrex-swift-gtx-goretex-aq5306-futuresport-i6562247164.html","ADIDAS TERREX SWIFT GTX GORETEX AQ5306 FUTURESPORT(6562247164)","349.00","https://0.allegroimg.com/s400/01f7e1/ece2387a41769288763f2fbbaf30","futuresport","Szczecin","37","12.18","8.60","5 osób kupiło 5 par","nowy",NA,"inny materiał","inny materiał","czerń","42, 43, 44, 45","produkt męski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/kalosze-gumiaki-gumowce-ogrodowe-37-46-do-kostki-i6535395934.html","KALOSZE, GUMIAKI, GUMOWCE OGRODOWE 37-46 DO KOSTKI(6535395934)","29.99","https://5.allegroimg.com/s400/01326e/39eaec8d45429339eaea976f6225","kabald00","Bielsko-Biała","59","3.94","8.60","28 osób kupiło 33 sztuki","nowy","Inna marka","guma","inny materiał","wielokolorowy, inny kolor","37, 38, 39, 40, 41, 42, 43, 44, 45, 46",NA,NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-nike-meskie-md-runner-2-749794-410-granatowe-i6433463336.html","BUTY NIKE MĘSKIE MD RUNNER 2 749794-410 GRANATOWE(6433463336)","181.99","https://9.allegroimg.com/s400/015694/b115436e430997bd7c7ac98744a9","adidas-nike_pl","Łódź","15","10.00","7.99","87 osób kupiło 87 par","nowy",NA,"skóra naturalna","inny materiał","biel, odcienie niebieskiego, odcienie szarości i srebra","38,5, 39, 39,5, 40, 40,5, 41, 41,5, 42, 42,5, 43, 43,5, 44, 44,5, 45, 45,5, 46, 46,5, 47, 47,5, 48, 48,5, 49, 49,5, 50, 50,5","produkt męski","niskie","tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/5298-trampki-tenisowki-sportowe-kolorowe-i6341060088.html","5298 TRAMPKI TENISÓWKI SPORTOWE KOLOROWE(6341060088)","25.99","https://5.allegroimg.com/s400/019b73/3df402e04db7b720d4f7ac326cc5","ibuciki_pl","Ostrowiec Świętokrzyski","462","12.99","9.99","60 osób kupiło 80 par","nowy","Inna marka","tkanina","inny materiał","biel, czerń, odcienie brązu i beżu, odcienie fioletu, odcienie niebieskiego, odcienie pomarańczowego, odcienie szarości i srebra, odcienie zieleni, odcienie żółtego i złota, wielokolorowy, odcienie czerwieni, odcienie różu, inny kolor","36, 37, 38, 39, 40, 41","produkt damski","niskie","tak",NA,NA,NA,NA,NA,NA,"wiązane",NA
"http://allegro.pl/airr-forcee-1midd-adidasyy-bialee-wysokiee-36-41-i6509897115.html","AIRr FORCEe 1MIDd ADIDASYy BIAŁEeWYSOKIEe 36-41(6509897115)","39.99","https://8.allegroimg.com/s400/011c48/29203ff342b2bcf22b8589536d78","e-modi","Internet","55","14.99","19.99","40 osób kupiło 43 pary","nowy","Inna marka","tworzywo skóropodobne","inny materiał","biel","36, 37, 38, 39, 40, 41","produkt uniseks","wysokie","tak",NA,NA,NA,NA,NA,"3.00 [kg]",NA,NA
"http://allegro.pl/zelowe-zapietki-wkladki-do-butow-szpilek-2szt-i6077115722.html","Żelowe ZAPIĘTKI Wkładki do Butów Szpilek 2szt **(6077115722)","1.89","https://0.allegroimg.com/s400/01c29a/167942444d1db3869a01d0ee7b50","PROFI_ID_pl","Niebylec","6060","0.00","5.94","88 osób kupiło 164 pary",NA,NA,NA,NA,NA,NA,NA,NA,"tak",NA,NA,NA,NA,NA,NA,NA,NA
"http://allegro.pl/botki-lity-na-slupku-e347-czarny-i6366642431.html","Botki Lity Na Słupku E347 Czarny(6366642431)","79.90","https://5.allegroimg.com/s400/01e914/d08cdfb64c90bc9d73f972dbf545","exclusive-poland","Łuków","2410","11.00","7.99","133 osoby kupiły 145 par","nowy","Inna marka","inny materiał","inny materiał","czerń","35, 36, 37, 38, 39","produkt damski",NA,"tak","słupek","12.00",NA,NA,NA,NA,NA,NA
"http://allegro.pl/buty-damskie-brazowe-botki-na-koturnie-p-ac76-i6540677342.html","Buty damskie BRĄZOWE BOTKI NA KOTURNIE P Ac76(6540677342)","39.90","https://7.allegroimg.com/s400/01cf52/3bf89f9d47218db15671d90857d7","Selui","Myszków","7","11.90","8.90","14 osób kupiło 15 par","nowy","Inna marka","tworzywo skóropodobne","inny materiał","odcienie brązu i beżu","35, 36, 37, 38, 39, 40, 41","produkt damski",NA,"tak","koturn","11.00",NA,NA,NA,NA,NA,NA
